payment_id,project_id,installment_no,amount,payment_date,payment_mode,milestone_reached_pct,flagged
PAY-002211,MPLADS-RJ-2025-00038,1,238686.73,2024-04-19,CHEQUE,7.4,False
PAY-002212,MPLADS-RJ-2025-00038,2,59536.15,2024-04-26,CHEQUE,9.7,False
PAY-002213,MPLADS-KL-2024-00048,1,2398095.01,2025-01-11,DBT,87.1,False
PAY-002214,MPLADS-KL-2024-00048,2,557674.86,2025-02-26,CHEQUE,92.8,False
PAY-002215,MPLADS-TN-2024-00031,1,397816.35,2024-12-09,DBT,39.8,False
PAY-002216,MPLADS-TN-2024-00031,2,239013.84,2025-01-20,DBT,61.5,False
PAY-002217,MPLADS-TN-2024-00031,3,352423.6,2025-04-07,RTGS,85.9,False
PAY-002218,MPLADS-JH-2025-00039,1,828844.65,2025-12-13,RTGS,28.8,False
PAY-002219,MPLADS-JH-2025-00039,2,580294.52,2026-02-03,DBT,53.2,False
PAY-002220,MPLADS-JH-2025-00039,3,1031211.62,2026-03-05,CHEQUE,86.4,False
PAY-002221,MPLADS-JH-2025-00040,1,175129.13,2025-10-28,RTGS,46.2,False
PAY-002222,MPLADS-JH-2025-00040,2,149446.83,2026-01-04,DBT,99.8,False
PAY-002223,MPLADS-TG-2020-00042,1,886975.53,2021-05-20,DBT,52.9,False
PAY-002224,MPLADS-TG-2020-00042,2,502114.79,2021-06-25,RTGS,78.2,False
PAY-002225,MPLADS-AP-2019-00041,1,698867.66,2020-03-08,RTGS,37.6,False
PAY-002226,MPLADS-AP-2019-00041,2,58905.25,2020-05-12,DBT,40.0,False
PAY-002227,MPLADS-AP-2019-00041,3,893997.08,2020-07-16,RTGS,92.2,False
PAY-002228,MPLADS-OD-2020-00035,1,155640.99,2021-04-23,DBT,8.8,False
PAY-002229,MPLADS-OD-2020-00035,2,1574777.22,2021-07-04,DBT,100.0,False
PAY-002230,MPLADS-RJ-2023-00039,1,231380.37,2023-12-07,DBT,10.0,False
PAY-002231,MPLADS-RJ-2023-00039,2,137946.35,2024-02-21,CHEQUE,17.2,False
PAY-002232,MPLADS-RJ-2023-00039,3,373819.55,2024-03-27,RTGS,31.4,False
PAY-002233,MPLADS-RJ-2023-00039,4,189775.79,2024-05-03,DBT,43.2,False
PAY-002234,MPLADS-RJ-2023-00039,5,416588.44,2024-07-25,RTGS,68.7,False
PAY-002235,MPLADS-RJ-2023-00039,6,346907.07,2024-09-26,DBT,78.4,False
PAY-002236,MPLADS-TN-2025-00032,1,389585.19,2025-12-15,DBT,17.4,False
PAY-002237,MPLADS-TN-2025-00032,2,1710448.92,2026-02-08,DBT,85.0,False
PAY-002238,MPLADS-TN-2025-00032,3,2350458.83,2026-04-29,DBT,100.0,False
PAY-002239,MPLADS-TN-2025-00032,4,1007050.32,2026-06-11,CHEQUE,100.0,False
PAY-002240,MPLADS-BR-2022-00043,1,118920.8,2024-04-13,DBT,4.6,False
PAY-002241,MPLADS-BR-2022-00043,2,243570.76,2024-04-24,DBT,12.0,False
PAY-002242,MPLADS-BR-2022-00043,3,72776.94,2024-05-03,DBT,15.3,False
PAY-002243,MPLADS-MH-2024-00041,1,297805.68,2024-12-30,DBT,15.1,False
PAY-002244,MPLADS-MH-2024-00041,2,307249.34,2025-02-02,RTGS,34.6,False
PAY-002245,MPLADS-MH-2024-00041,3,346335.97,2025-03-20,DBT,51.3,False
PAY-002246,MPLADS-MH-2024-00041,4,325571.63,2025-04-14,RTGS,73.1,False
PAY-002247,MPLADS-MH-2024-00041,5,342054.88,2025-06-01,DBT,85.4,False
PAY-002248,MPLADS-MH-2024-00041,6,314902.24,2025-06-26,DBT,100.0,False
PAY-002249,MPLADS-BR-2022-00044,1,711936.84,2022-09-27,DBT,53.9,False
PAY-002250,MPLADS-BR-2022-00044,2,643324.15,2022-12-22,DBT,100.0,False
PAY-002251,MPLADS-UP-2021-00040,1,972023.62,2021-12-14,RTGS,98.4,False
PAY-002252,MPLADS-GJ-2024-00046,1,886177.61,2025-05-04,DBT,37.7,False
PAY-002253,MPLADS-GJ-2024-00046,2,845958.02,2025-06-06,DBT,81.7,False
PAY-002254,MPLADS-GJ-2024-00046,3,62668.97,2025-08-09,DBT,82.4,False
PAY-002255,MPLADS-GJ-2024-00046,4,133221.78,2025-09-11,RTGS,91.9,False
PAY-002256,MPLADS-AP-2020-00042,1,1390156.39,2021-02-12,DBT,88.9,False
PAY-002257,MPLADS-GJ-2025-00047,1,230286.36,2026-02-17,DBT,12.8,False
PAY-002258,MPLADS-GJ-2025-00047,2,374388.08,2026-03-22,DBT,35.9,False
PAY-002259,MPLADS-GJ-2025-00047,3,172501.55,2026-06-06,DBT,41.0,False
PAY-002260,MPLADS-RJ-2024-00040,1,546790.1,2024-09-21,DBT,94.7,False
PAY-002261,MPLADS-HR-2022-00042,1,219797.96,2022-12-24,RTGS,21.8,False
PAY-002262,MPLADS-HR-2022-00042,2,350145.32,2023-03-12,DBT,48.4,False
PAY-002263,MPLADS-HR-2022-00042,3,370656.41,2023-05-05,DBT,82.0,False
PAY-002264,MPLADS-HR-2022-00042,4,100498.59,2023-07-06,DBT,100.0,False
PAY-002265,MPLADS-JH-2023-00041,1,53670.64,2024-04-15,DBT,2.5,False
PAY-002266,MPLADS-JH-2023-00041,2,643737.98,2024-06-28,DBT,33.4,False
PAY-002267,MPLADS-JH-2023-00041,3,310160.07,2024-09-24,DBT,46.9,False
PAY-002268,MPLADS-JH-2023-00041,4,303389.3,2024-11-05,DBT,64.9,False
PAY-002269,MPLADS-MH-2019-00042,1,147606.66,2019-08-24,DBT,11.1,False
PAY-002270,MPLADS-MH-2019-00042,2,50103.71,2019-09-28,DBT,13.6,False
PAY-002271,MPLADS-MH-2019-00042,3,16303.09,2019-12-04,DBT,18.2,False
PAY-002272,MPLADS-MH-2019-00042,4,192572.73,2020-01-05,DBT,33.8,False
PAY-002273,MPLADS-MH-2019-00042,5,144073.98,2020-03-15,DBT,38.6,False
PAY-002274,MPLADS-MP-2025-00035,1,586264.68,2025-10-26,RTGS,41.2,False
PAY-002275,MPLADS-MP-2025-00035,2,589822.12,2026-01-06,DBT,83.3,False
PAY-002276,MPLADS-MP-2025-00035,3,157072.24,2026-03-20,RTGS,82.4,False
PAY-002277,MPLADS-TG-2023-00043,1,1408197.15,2023-10-28,RTGS,26.4,False
PAY-002278,MPLADS-TG-2023-00043,2,71389.49,2023-11-30,RTGS,29.0,False
PAY-002279,MPLADS-TG-2023-00043,3,809286.1,2024-01-19,DBT,49.1,False
PAY-002280,MPLADS-TG-2023-00043,4,604162.74,2024-04-15,DBT,49.9,False
PAY-002281,MPLADS-TG-2023-00043,5,736843.95,2024-06-23,DBT,67.6,False
PAY-002282,MPLADS-KA-2024-00038,1,282052.07,2024-10-04,DBT,21.5,False
PAY-002283,MPLADS-KA-2024-00038,2,217042.69,2024-11-23,DBT,43.8,False
PAY-002284,MPLADS-MH-2022-00043,1,2189262.91,2023-03-05,DBT,38.2,False
PAY-002285,MPLADS-MH-2022-00043,2,762772.85,2023-05-29,DBT,53.3,False
PAY-002286,MPLADS-MH-2022-00043,3,1823478.4,2023-08-05,DBT,89.6,False
PAY-002287,MPLADS-UP-2025-00041,1,1427305.56,2026-01-22,DBT,100.0,False
PAY-002288,MPLADS-MP-2024-00036,1,126227.69,2024-09-11,DBT,32.0,False
PAY-002289,MPLADS-MP-2024-00036,2,75224.11,2024-10-21,RTGS,53.7,False
PAY-002290,MPLADS-MP-2024-00036,3,62573.75,2024-12-10,CHEQUE,66.8,False
PAY-002291,MPLADS-RJ-2020-00041,1,6475863.34,2021-01-28,DBT,100.0,False
PAY-002292,MPLADS-RJ-2020-00041,2,4548452.21,2021-03-31,DBT,100.0,False
PAY-002293,MPLADS-RJ-2020-00041,3,1552765.7,2021-06-21,DBT,100.0,False
PAY-002294,MPLADS-HR-2025-00043,1,270056.34,2026-02-11,DBT,18.0,False
PAY-002295,MPLADS-HR-2025-00043,2,6352.45,2026-04-11,RTGS,15.9,False
PAY-002296,MPLADS-HR-2025-00043,3,391493.21,2026-05-26,DBT,40.2,False
PAY-002297,MPLADS-HR-2025-00043,4,235636.49,2026-08-20,RTGS,60.7,False
PAY-002298,MPLADS-JH-2023-00042,1,214672.01,2023-11-04,CHEQUE,5.0,False
PAY-002299,MPLADS-JH-2023-00042,2,439134.77,2024-01-09,DBT,13.9,False
PAY-002300,MPLADS-JH-2023-00042,3,95677.88,2024-03-19,DBT,16.1,False
PAY-002301,MPLADS-JH-2023-00042,4,685972.1,2024-04-25,CHEQUE,32.7,False
PAY-002302,MPLADS-JH-2023-00042,5,515849.06,2024-05-30,DBT,46.6,False
PAY-002303,MPLADS-JH-2023-00042,6,281899.37,2024-08-16,DBT,53.1,False
PAY-002304,MPLADS-UP-2023-00042,1,1476997.34,2023-07-31,RTGS,89.4,False
PAY-002305,MPLADS-UP-2024-00043,1,1022908.58,2024-10-02,CHEQUE,57.5,False
PAY-002306,MPLADS-UP-2024-00043,2,405049.38,2024-12-22,RTGS,82.0,False
PAY-002307,MPLADS-UP-2024-00043,3,375880.74,2025-02-21,DBT,97.9,False
PAY-002308,MPLADS-UP-2022-00044,1,1148440.19,2023-01-10,DBT,100.0,False
PAY-002309,MPLADS-JH-2024-00043,1,77192.0,2024-11-27,DBT,5.1,False
PAY-002310,MPLADS-JH-2024-00043,2,1197651.5,2024-12-30,RTGS,81.0,False
PAY-002311,MPLADS-JH-2024-00043,3,331276.46,2025-03-01,DBT,97.3,False
PAY-002312,MPLADS-CG-2024-00037,1,742896.09,2025-03-23,RTGS,84.6,False
PAY-002313,MPLADS-TN-2024-00033,1,255007.91,2024-09-15,DBT,22.4,False
PAY-002314,MPLADS-TN-2024-00033,2,287688.22,2024-10-30,DBT,42.4,False
PAY-002315,MPLADS-TN-2024-00033,3,93594.63,2025-01-03,CHEQUE,49.7,False
PAY-002316,MPLADS-TN-2024-00033,4,336636.21,2025-03-18,RTGS,76.9,False
PAY-002317,MPLADS-TN-2024-00033,5,189438.5,2025-04-29,DBT,100.0,False
PAY-002318,MPLADS-TN-2024-00033,6,23270.29,2025-06-28,RTGS,96.9,False
PAY-002319,MPLADS-MP-2021-00037,1,609960.04,2022-06-27,DBT,38.1,False
PAY-002320,MPLADS-MP-2021-00037,2,710754.18,2022-08-05,CHEQUE,84.7,False
PAY-002321,MPLADS-MP-2021-00037,3,276645.59,2022-09-26,RTGS,87.4,False
PAY-002322,MPLADS-TN-2023-00034,1,1993890.64,2024-04-23,RTGS,55.6,False
PAY-002323,MPLADS-TN-2023-00034,2,801383.73,2024-07-06,DBT,69.8,False
PAY-002324,MPLADS-TN-2020-00035,1,1121779.08,2021-04-07,DBT,97.3,False
PAY-002325,MPLADS-KL-2024-00049,1,334118.89,2024-12-10,RTGS,15.8,False
PAY-002326,MPLADS-KL-2024-00049,2,423155.97,2025-02-01,DBT,36.7,False
PAY-002327,MPLADS-JH-2023-00044,1,1120924.94,2023-09-12,DBT,21.9,False
PAY-002328,MPLADS-JH-2023-00044,2,552428.59,2023-10-22,RTGS,34.1,False
PAY-002329,MPLADS-JH-2023-00044,3,302580.96,2023-12-26,DBT,36.2,False
PAY-002330,MPLADS-AS-2024-00039,1,359115.4,2024-12-04,DBT,18.3,False
PAY-002331,MPLADS-AS-2024-00039,2,201055.78,2025-02-18,DBT,27.6,False
PAY-002332,MPLADS-AS-2024-00039,3,302253.8,2025-05-17,DBT,46.0,False
PAY-002333,MPLADS-AS-2024-00039,4,276902.51,2025-06-25,DBT,55.0,False
PAY-002334,MPLADS-CG-2020-00038,1,300160.5,2021-01-04,DBT,47.3,False
PAY-002335,MPLADS-CG-2020-00038,2,37423.87,2021-03-08,DBT,58.2,False
PAY-002336,MPLADS-CG-2020-00038,3,113772.76,2021-04-12,DBT,74.1,False
PAY-002337,MPLADS-PB-2025-00032,1,1295704.35,2025-11-30,DBT,37.6,False
PAY-002338,MPLADS-PB-2025-00032,2,1071782.16,2026-01-08,RTGS,84.9,False
PAY-002339,MPLADS-PB-2025-00032,3,551559.41,2026-02-17,DBT,93.5,False
PAY-002340,MPLADS-CG-2019-00039,1,468606.64,2019-11-27,DBT,24.7,False
PAY-002341,MPLADS-CG-2019-00039,2,199417.2,2020-01-04,DBT,31.5,False
PAY-002342,MPLADS-CG-2019-00039,3,323430.03,2020-03-07,DBT,51.5,False
PAY-002343,MPLADS-CG-2019-00039,4,319249.85,2020-04-09,DBT,72.9,False
PAY-002344,MPLADS-CG-2019-00039,5,276993.68,2020-05-09,DBT,80.1,False
PAY-002345,MPLADS-KL-2025-00050,1,565019.28,2026-02-26,RTGS,100.0,False
PAY-002346,MPLADS-KL-2025-00050,2,127331.6,2026-04-06,RTGS,100.0,False
PAY-002347,MPLADS-MP-2020-00038,1,563472.84,2020-09-04,DBT,27.6,False
PAY-002348,MPLADS-MP-2020-00038,2,655192.55,2020-10-11,DBT,53.4,False
PAY-002349,MPLADS-MP-2020-00038,3,729251.81,2020-11-17,DBT,75.2,False
PAY-002350,MPLADS-MP-2020-00038,4,169820.58,2021-02-07,RTGS,93.9,False
PAY-002351,MPLADS-BR-2022-00045,1,154346.05,2023-05-06,RTGS,18.9,False
PAY-002352,MPLADS-BR-2022-00045,2,298115.94,2023-06-25,DBT,62.6,False
PAY-002353,MPLADS-BR-2022-00045,3,162089.58,2023-08-27,CHEQUE,81.3,False
PAY-002354,MPLADS-BR-2022-00045,4,100248.51,2023-10-03,CHEQUE,100.0,False
PAY-002355,MPLADS-BR-2022-00045,5,25606.27,2023-12-22,RTGS,87.8,False
PAY-002356,MPLADS-RJ-2024-00042,1,3106691.75,2024-04-18,DBT,59.5,False
PAY-002357,MPLADS-RJ-2024-00042,2,2399370.94,2024-05-01,DBT,98.3,False
PAY-002358,MPLADS-TN-2019-00036,1,431069.64,2020-01-14,DBT,34.5,False
PAY-002359,MPLADS-TN-2019-00036,2,75729.44,2020-02-27,CHEQUE,46.9,False
PAY-002360,MPLADS-TN-2019-00036,3,121141.51,2020-05-18,DBT,54.3,False
PAY-002361,MPLADS-WB-2025-00042,1,119905.14,2026-03-10,DBT,2.1,False
PAY-002362,MPLADS-WB-2025-00042,2,154260.47,2026-04-28,CHEQUE,4.6,False
PAY-002363,MPLADS-WB-2025-00042,3,1693592.2,2026-07-13,DBT,37.7,False
PAY-002364,MPLADS-WB-2025-00042,4,405771.67,2026-08-24,DBT,50.9,False
PAY-002365,MPLADS-CG-2020-00040,1,344591.13,2020-12-24,RTGS,31.5,False
PAY-002366,MPLADS-CG-2020-00040,2,32970.47,2021-03-09,DBT,32.9,False
PAY-002367,MPLADS-CG-2020-00040,3,72525.93,2021-05-13,DBT,46.6,False
PAY-002368,MPLADS-HR-2024-00044,1,73850.17,2024-10-27,DBT,5.6,False
PAY-002369,MPLADS-HR-2024-00044,2,744976.75,2024-12-25,CHEQUE,55.5,False
PAY-002370,MPLADS-HR-2024-00044,3,106694.41,2025-01-25,DBT,63.0,False
PAY-002371,MPLADS-HR-2024-00044,4,368126.01,2025-04-04,CHEQUE,81.9,False
PAY-002372,MPLADS-AS-2023-00040,1,174068.63,2023-09-21,DBT,44.7,False
PAY-002373,MPLADS-AS-2023-00040,2,59194.28,2023-12-01,DBT,65.4,False
PAY-002374,MPLADS-AS-2023-00040,3,104074.13,2024-01-24,RTGS,100.0,False
PAY-002375,MPLADS-UP-2025-00045,1,330787.27,2025-12-18,DBT,32.9,False
PAY-002376,MPLADS-UP-2025-00045,2,563482.02,2026-03-07,RTGS,99.1,False
PAY-002377,MPLADS-MH-2023-00044,1,715803.32,2024-03-01,DBT,62.0,False
PAY-002378,MPLADS-MH-2023-00044,2,1666127.3,2024-03-04,DBT,40.96767181212877,False
PAY-002379,MPLADS-AP-2024-00043,1,86678.8,2025-04-24,DBT,5.5,False
PAY-002380,MPLADS-AP-2024-00043,2,155775.47,2025-06-04,DBT,16.1,False
PAY-002381,MPLADS-AP-2024-00043,3,246909.16,2025-07-08,DBT,34.0,False
PAY-002382,MPLADS-AP-2024-00043,4,220994.85,2025-09-25,DBT,46.0,False
PAY-002383,MPLADS-PB-2023-00033,1,479448.68,2024-01-17,RTGS,46.5,False
PAY-002384,MPLADS-PB-2023-00033,2,44187.66,2024-04-09,DBT,51.7,False
PAY-002385,MPLADS-PB-2023-00033,3,76712.67,2024-05-11,DBT,60.0,False
PAY-002386,MPLADS-PB-2023-00033,4,534509.64,2024-05-20,CHEQUE,46.78839047626045,False
PAY-002387,MPLADS-PB-2023-00033,5,140751.16,2024-08-17,DBT,100.0,False
PAY-002388,MPLADS-PB-2023-00033,6,76562.37,2024-11-06,CHEQUE,100.0,False
PAY-002389,MPLADS-KA-2024-00039,1,205498.73,2025-05-18,DBT,29.5,False
PAY-002390,MPLADS-KA-2024-00039,2,84633.79,2025-08-06,RTGS,33.3,False
PAY-002391,MPLADS-KA-2024-00039,3,293534.77,2025-10-12,DBT,71.1,False
PAY-002392,MPLADS-KA-2024-00039,4,43263.41,2025-12-16,CHEQUE,76.6,False
PAY-002393,MPLADS-KA-2024-00039,5,129316.64,2026-01-26,RTGS,91.1,False
PAY-002394,MPLADS-KL-2023-00051,1,865832.92,2024-02-24,DBT,54.1,False
PAY-002395,MPLADS-KL-2023-00051,2,221350.7,2024-04-14,RTGS,76.9,False
PAY-002396,MPLADS-BR-2021-00046,1,1088695.07,2021-07-15,DBT,53.3,False
PAY-002397,MPLADS-BR-2021-00046,2,901156.22,2021-09-27,RTGS,82.1,False
PAY-002398,MPLADS-BR-2021-00046,3,104247.42,2021-11-19,DBT,97.6,False
PAY-002399,MPLADS-BR-2021-00046,4,82266.21,2021-12-26,RTGS,99.1,False
PAY-002400,MPLADS-KA-2019-00040,1,443955.41,2019-11-25,RTGS,39.7,False
PAY-002401,MPLADS-KA-2019-00040,2,5418550.95,2019-12-04,RTGS,41.10152093739458,False
PAY-002402,MPLADS-CG-2023-00041,1,1042336.49,2023-12-04,RTGS,39.4,False
PAY-002403,MPLADS-CG-2023-00041,2,118198.43,2024-01-16,DBT,43.4,False
PAY-002404,MPLADS-CG-2023-00041,3,551174.83,2024-04-06,CHEQUE,69.6,False
PAY-002405,MPLADS-CG-2023-00041,4,637501.78,2024-06-15,CHEQUE,100.0,False
PAY-002406,MPLADS-MP-2022-00039,1,708930.46,2023-01-21,RTGS,24.0,False
PAY-002407,MPLADS-MP-2022-00039,2,410642.95,2023-02-24,DBT,38.5,False
PAY-002408,MPLADS-MP-2022-00039,3,813881.44,2023-04-02,CHEQUE,67.2,False
PAY-002409,MPLADS-MP-2022-00039,4,766853.15,2023-06-23,CHEQUE,88.2,False
PAY-002410,MPLADS-GJ-2019-00048,1,704039.6,2020-01-04,DBT,56.3,False
PAY-002411,MPLADS-GJ-2019-00048,2,1192368.18,2020-01-11,DBT,40.62277035558905,False
PAY-002412,MPLADS-GJ-2019-00048,3,114810.37,2020-03-29,DBT,100.0,False
PAY-002413,MPLADS-GJ-2019-00048,4,61738.96,2020-06-03,DBT,100.0,False
PAY-002414,MPLADS-GJ-2019-00048,5,26950.92,2020-08-01,CHEQUE,100.0,False
PAY-002415,MPLADS-KL-2020-00052,1,2208016.42,2020-11-29,DBT,100.0,False
PAY-002416,MPLADS-JH-2021-00045,1,149534.06,2024-05-23,DBT,8.1,False
PAY-002417,MPLADS-JH-2021-00045,2,1862919.67,2024-06-05,DBT,100.0,False
PAY-002418,MPLADS-GJ-2025-00049,1,254694.61,2025-12-27,RTGS,12.8,False
PAY-002419,MPLADS-GJ-2025-00049,2,201966.13,2026-02-20,CHEQUE,22.7,False
PAY-002420,MPLADS-GJ-2025-00049,3,542498.12,2026-04-05,DBT,51.7,False
PAY-002421,MPLADS-GJ-2025-00049,4,31527.51,2026-06-18,RTGS,43.0,False
PAY-002422,MPLADS-GJ-2025-00049,5,53507.69,2026-08-08,DBT,44.5,False
PAY-002423,MPLADS-KL-2022-00053,1,1597914.61,2023-01-05,RTGS,39.5,False
PAY-002424,MPLADS-KL-2022-00053,2,2469388.06,2023-03-08,RTGS,86.6,False
PAY-002425,MPLADS-AS-2023-00041,1,487621.2,2023-08-18,DBT,36.2,False
PAY-002426,MPLADS-AS-2023-00041,2,1036797.59,2023-11-06,DBT,98.8,False
PAY-002427,MPLADS-AS-2023-00041,3,1831708.69,2024-01-28,DBT,100.0,False
PAY-002428,MPLADS-AS-2023-00041,4,448076.45,2024-03-21,RTGS,100.0,False
PAY-002429,MPLADS-AS-2023-00041,5,1477212.14,2024-06-11,DBT,100.0,False
PAY-002430,MPLADS-AS-2023-00041,6,167642.97,2024-08-01,DBT,100.0,False
PAY-002431,MPLADS-TG-2025-00044,1,362923.42,2025-10-10,DBT,19.0,False
PAY-002432,MPLADS-TG-2025-00044,2,222264.42,2025-12-10,RTGS,38.2,False
PAY-002433,MPLADS-TG-2025-00044,3,486743.11,2026-01-21,RTGS,65.3,False
PAY-002434,MPLADS-TG-2025-00044,4,507802.45,2026-02-21,DBT,91.9,False
PAY-002435,MPLADS-UP-2021-00046,1,340433.44,2022-01-30,RTGS,21.0,False
PAY-002436,MPLADS-UP-2021-00046,2,116595.29,2022-03-03,DBT,28.9,False
PAY-002437,MPLADS-UP-2021-00046,3,301408.61,2022-05-18,DBT,46.6,False
PAY-002438,MPLADS-UP-2021-00046,4,432003.54,2022-07-11,DBT,68.6,False
PAY-002439,MPLADS-UP-2021-00046,5,486710.38,2022-09-17,DBT,100.0,False
PAY-002440,MPLADS-KA-2022-00041,1,37462.32,2023-03-21,DBT,5.2,False
PAY-002441,MPLADS-KA-2022-00041,2,1941362.22,2023-03-28,DBT,47.11500419110259,False
PAY-002442,MPLADS-KA-2022-00041,3,49126.77,2023-06-01,RTGS,100.0,False
PAY-002443,MPLADS-WB-2022-00043,1,420686.04,2022-11-26,DBT,19.7,False
PAY-002444,MPLADS-WB-2022-00043,2,504536.65,2022-12-26,DBT,35.8,False
PAY-002445,MPLADS-WB-2022-00043,3,331413.12,2023-02-09,RTGS,56.4,False
PAY-002446,MPLADS-WB-2022-00043,4,330558.79,2023-03-30,DBT,62.5,False
PAY-002447,MPLADS-WB-2022-00043,5,447461.22,2023-05-12,DBT,96.4,False
PAY-002448,MPLADS-WB-2022-00043,6,170192.59,2023-07-10,DBT,81.8,False
PAY-002449,MPLADS-CG-2024-00042,1,817578.88,2025-01-27,DBT,27.0,False
PAY-002450,MPLADS-CG-2024-00042,2,1773455.67,2025-04-21,DBT,100.0,False
PAY-002451,MPLADS-RJ-2024-00043,1,100392.95,2024-10-12,DBT,5.2,False
PAY-002452,MPLADS-RJ-2024-00043,2,215486.54,2025-01-04,RTGS,17.7,False
PAY-002453,MPLADS-RJ-2024-00043,3,49112.17,2025-02-14,RTGS,23.6,False
PAY-002454,MPLADS-RJ-2024-00043,4,331014.27,2025-03-25,DBT,44.3,False
PAY-002455,MPLADS-RJ-2024-00043,5,589544.42,2025-06-17,DBT,73.7,False
PAY-002456,MPLADS-UP-2024-00047,1,194278.34,2025-01-24,RTGS,11.4,False
PAY-002457,MPLADS-UP-2024-00047,2,163897.81,2025-04-21,CHEQUE,21.7,False
PAY-002458,MPLADS-UP-2024-00047,3,37756.13,2025-06-27,DBT,23.2,False
PAY-002459,MPLADS-UP-2024-00047,4,293333.01,2025-08-04,DBT,40.4,False
PAY-002460,MPLADS-UP-2024-00047,5,113524.33,2025-10-10,DBT,54.3,False
PAY-002461,MPLADS-UP-2024-00047,6,126537.1,2026-01-03,DBT,53.6,False
PAY-002462,MPLADS-RJ-2022-00044,1,125242.23,2022-09-05,DBT,37.2,False
PAY-002463,MPLADS-RJ-2022-00044,2,47651.89,2022-11-21,RTGS,44.4,False
PAY-002464,MPLADS-RJ-2022-00044,3,81587.98,2023-01-26,DBT,68.6,False
PAY-002465,MPLADS-RJ-2022-00044,4,95320.41,2023-03-26,DBT,96.6,False
PAY-002466,MPLADS-GJ-2019-00050,1,117657.79,2020-05-23,DBT,11.8,False
PAY-002467,MPLADS-GJ-2019-00050,2,259729.49,2020-08-16,DBT,46.6,False
PAY-002468,MPLADS-GJ-2019-00050,3,308856.77,2020-11-08,RTGS,69.3,False
PAY-002469,MPLADS-GJ-2019-00050,4,161794.84,2021-01-14,DBT,86.1,False
PAY-002470,MPLADS-OD-2025-00036,1,636740.22,2026-02-11,DBT,57.6,False
PAY-002471,MPLADS-OD-2025-00036,2,135606.77,2026-03-29,DBT,73.4,False
PAY-002472,MPLADS-OD-2025-00036,3,198624.78,2026-06-04,DBT,88.1,False
PAY-002473,MPLADS-MP-2020-00040,1,490710.84,2021-02-28,DBT,45.1,False
PAY-002474,MPLADS-MP-2020-00040,2,303281.74,2021-05-10,CHEQUE,59.2,False
PAY-002475,MPLADS-TN-2021-00037,1,1446096.55,2022-02-07,DBT,71.7,False
PAY-002476,MPLADS-TN-2021-00037,2,290135.35,2022-04-04,CHEQUE,68.9,False
PAY-002477,MPLADS-TN-2021-00037,3,333511.0,2022-06-18,CHEQUE,96.9,False
PAY-002478,MPLADS-WB-2023-00044,1,981681.22,2024-02-09,RTGS,86.3,False
PAY-002479,MPLADS-AS-2020-00042,1,1070545.5,2020-09-20,DBT,41.4,False
PAY-002480,MPLADS-AS-2020-00042,2,1584945.0,2020-12-16,DBT,100.0,False
PAY-002481,MPLADS-AP-2025-00044,1,774603.21,2026-04-21,DBT,46.3,False
PAY-002482,MPLADS-AP-2025-00044,2,497237.72,2026-05-29,DBT,72.2,False
PAY-002483,MPLADS-PB-2024-00034,1,726042.16,2024-09-12,DBT,13.9,False
PAY-002484,MPLADS-PB-2024-00034,2,702493.7,2024-10-22,RTGS,28.6,False
PAY-002485,MPLADS-PB-2024-00034,3,731939.23,2024-11-20,DBT,50.8,False
PAY-002486,MPLADS-PB-2024-00034,4,733494.5,2025-01-07,DBT,68.4,False
PAY-002487,MPLADS-PB-2024-00034,5,765175.94,2025-02-23,DBT,85.7,False
PAY-002488,MPLADS-PB-2024-00034,6,812700.68,2025-03-29,DBT,84.7,False
PAY-002489,MPLADS-PB-2024-00034,7,772256.96,2025-04-30,RTGS,100.0,False
PAY-002490,MPLADS-MH-2019-00045,1,191656.8,2020-05-13,DBT,12.5,False
PAY-002491,MPLADS-MH-2019-00045,2,66149.48,2020-07-28,CHEQUE,19.1,False
PAY-002492,MPLADS-MH-2019-00045,3,208180.32,2020-10-04,DBT,35.6,False
PAY-002493,MPLADS-MH-2019-00045,4,865682.17,2020-11-27,DBT,100.0,False
PAY-002494,MPLADS-AP-2024-00045,1,146538.79,2024-05-18,DBT,40.3,False
PAY-002495,MPLADS-AP-2024-00045,2,15176.68,2024-05-25,DBT,42.8,False
PAY-002496,MPLADS-WB-2023-00045,1,224369.8,2023-12-21,DBT,11.4,False
PAY-002497,MPLADS-WB-2023-00045,2,36135.65,2024-03-04,DBT,11.2,False
PAY-002498,MPLADS-WB-2023-00045,3,207969.0,2024-05-31,DBT,19.9,False
PAY-002499,MPLADS-WB-2023-00045,4,271361.54,2024-08-26,DBT,34.6,False
PAY-002500,MPLADS-WB-2023-00045,5,93390.01,2024-09-27,DBT,42.7,False
PAY-002501,MPLADS-WB-2023-00045,6,54068.08,2024-11-11,DBT,40.7,False
PAY-002502,MPLADS-MP-2025-00041,1,594552.27,2025-10-15,DBT,9.8,False
PAY-002503,MPLADS-MP-2025-00041,2,500705.54,2025-12-01,DBT,20.3,False
PAY-002504,MPLADS-MP-2025-00041,3,537441.87,2026-02-01,DBT,25.7,False
PAY-002505,MPLADS-MP-2025-00041,4,374399.56,2026-03-12,DBT,30.3,False
PAY-002506,MPLADS-MP-2025-00041,5,732553.59,2026-04-25,RTGS,45.8,False
PAY-002507,MPLADS-RJ-2022-00045,1,811505.41,2023-01-23,CHEQUE,29.1,False
